log_id,timestamp,ip,country,method,endpoint,status_code,response_size,user_agent,referer,is_bot
81b64b6f-9c18-49fc-9a53-ed7c96d30e4a,2026-05-13T12:07:00.463000,10.1.0.198,JP,GET,/login,200,32512,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
f0c8eabf-8af0-4bb7-8349-5fcdc9dbe20c,2026-05-13T12:08:00.456000,10.0.0.120,GB,GET,/search,200,21514,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
14d97a09-2880-477c-85b7-91112afbf9fd,2026-05-13T12:08:00.805000,172.16.0.30,DE,GET,/login,500,1573,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
8e257f5b-37b4-4c34-8227-6279254b1fa3,2026-05-13T12:08:00.752000,192.168.3.193,CA,GET,/logout,200,13383,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
89ee0930-42f7-48a3-8eeb-5ca8a7ec97fe,2026-05-13T12:09:00.080000,10.0.0.54,GB,GET,/api/products,200,17031,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
8ee7a6e9-68c1-4301-a748-7d4b26f13952,2026-05-13T12:09:00.207000,10.0.0.53,GB,POST,/login,200,7636,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,-,False
8f8a9387-7850-441e-941e-eef97a8eb29f,2026-05-13T12:09:00.428000,192.168.2.185,FR,GET,/checkout?page=2,200,31206,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
b885c205-8c13-402a-88c9-03ec46dedd88,2026-05-13T12:09:00.016000,10.1.0.223,JP,GET,/checkout,200,13242,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
0e043a8b-9818-429a-82d6-9a8e9ef5fdca,2026-05-13T12:10:00.203000,192.168.2.25,FR,GET,/api/users,200,27652,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
32812fc4-8386-4498-b188-158f07a6c13a,2026-05-13T12:10:00.626000,192.168.3.238,CA,GET,/cart?page=2,200,41357,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
9bf5cd0e-6439-4837-8b96-1883ec6de6ea,2026-05-13T12:10:00.389000,192.168.1.22,US,POST,/home,500,1004,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
dbaecba9-eec2-45fb-9a93-d0d898640531,2026-05-13T12:11:00.483000,172.16.0.45,DE,GET,/checkout,200,26168,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
ce696efc-c8fb-4e1d-940d-57151df2ce13,2026-05-13T12:11:00.907000,192.168.2.150,FR,GET,/checkout,200,42881,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
c621f344-89be-450c-b9d1-db4ff8c9832a,2026-05-13T12:11:00.731000,172.16.0.254,DE,GET,/logout?page=10,200,16920,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
ad4e5d8d-659a-42aa-a2dd-75b3a3aa871b,2026-05-13T12:11:00.852000,172.16.0.70,DE,PUT,/api/orders,200,47817,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
5a629c68-fd18-4aa4-83e3-1af99bc56277,2026-05-13T12:12:00.815000,192.168.2.140,FR,GET,/logout,200,8469,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
9e15df23-df28-4a98-a507-b8367b1bb29b,2026-05-13T12:12:00.402000,192.168.3.207,CA,POST,/checkout,200,41731,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
7089e026-88dd-4c60-9e45-3596b820ae89,2026-05-13T12:12:00.241000,10.1.0.19,JP,GET,/home,200,20786,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
cb9a54c4-22b0-4938-bdfd-9a3999d28dc1,2026-05-13T12:12:00.337000,172.16.0.162,DE,GET,/checkout,200,12026,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
b03dbcc9-d344-4a06-af0a-5e3f7545f4f1,2026-05-13T12:13:00.330000,192.168.3.206,CA,GET,/login,200,6609,curl/7.68.0,https://github.com,False
09fd4795-3456-43ac-ab48-048c6f090d18,2026-05-13T12:13:00.053000,10.0.0.61,GB,GET,/products,200,22927,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
4cf1b815-547e-4c45-a933-9b70a19c5487,2026-05-13T12:13:00.148000,172.16.0.185,DE,DELETE,/logout,200,40163,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
816eb297-ac03-4d34-9c72-3b34de1b7c43,2026-05-13T12:13:00.523000,192.168.1.4,US,POST,/api/products,201,6271,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
80677168-d752-4fac-b7f4-ff161a871177,2026-05-13T12:13:00.329000,192.168.3.85,CA,POST,/api/users?page=8,201,9129,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,-,False
4867a5d4-942b-4a48-87ad-6e8cde01d086,2026-05-13T12:14:00.133000,10.0.0.45,GB,GET,/logout,200,6291,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
3c9d184c-d82c-4b45-a164-9d366b3e8b8c,2026-05-13T12:14:00.705000,192.168.1.168,US,POST,/cart,200,37596,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
89cd5bb4-b2f0-4bd8-8f89-44991bc8c677,2026-05-13T12:14:00.393000,10.0.0.76,GB,DELETE,/checkout,200,2203,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
0e10e55b-2093-4987-be7e-a4c733a85e7f,2026-05-13T12:14:00.102000,172.16.0.149,DE,GET,/cart,200,15863,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
73a11c8b-41bf-499b-94de-03da6b6a7598,2026-05-13T12:15:00.876000,10.1.0.101,JP,DELETE,/logout,200,14872,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
362337b9-c81a-4929-b59b-aee334be74eb,2026-05-13T12:15:00.236000,10.0.0.45,GB,GET,/search,200,13370,curl/7.68.0,-,False
e20edb81-64f4-4600-8748-c4e06ac8658a,2026-05-13T12:15:00.870000,10.0.0.178,GB,GET,/api/users,200,23125,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
497c6e34-8da1-426d-af25-4f3d47a7c0cc,2026-05-13T12:15:00.764000,192.168.1.243,US,DELETE,/api/products,200,9236,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
870d6ea2-59c2-4afc-a54c-f71e5e7cc268,2026-05-13T12:15:00.594000,10.1.0.29,JP,GET,/products,200,12673,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
342472a2-95ce-4d8e-8ea2-b071da810920,2026-05-13T12:15:00.948000,10.0.0.223,GB,GET,/products?page=8,200,43160,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
54d2cf32-a4ec-45b1-99d9-e05b713c2806,2026-05-13T12:16:00.609000,10.1.0.182,JP,POST,/products,400,1572,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
a3ab59b3-6350-4722-b99d-ccd2672eae60,2026-05-13T12:16:00.392000,192.168.2.226,FR,POST,/products,200,20677,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
9f960e4f-ff14-4528-9cd3-75cb3f237557,2026-05-13T12:16:00.813000,10.1.0.137,JP,GET,/api/orders,200,22078,curl/7.68.0,https://github.com,False
7ece81a2-3db4-444c-9b75-8d329cd5f8e8,2026-05-13T12:16:00.805000,172.16.0.173,DE,GET,/api/users?limit=25,200,38335,curl/7.68.0,-,False
dda61b23-64c4-4f43-b22a-bcddd9cdd1b2,2026-05-13T12:16:00.987000,192.168.1.124,US,GET,/login,200,19373,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
15d7ab12-a4e1-41e5-bcf7-69ec6f03cd36,2026-05-13T12:16:00.376000,192.168.2.107,FR,GET,/search,400,1733,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
60e2cf9f-c715-4238-a11e-832bd4acc8e3,2026-05-13T12:17:00.602000,172.16.0.56,DE,POST,/login,200,16278,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
81363067-1695-4ba1-bca8-664562759030,2026-05-13T12:17:00.962000,192.168.2.39,FR,POST,/home,200,32508,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
8405e87b-3907-4447-af29-7403e9ea8703,2026-05-13T12:17:00.244000,10.1.0.49,JP,GET,/cart,200,18027,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
1f1bb6fa-03c1-4c2c-b4c0-440fb2c94f13,2026-05-13T12:17:00.317000,192.168.1.253,US,POST,/login,200,44983,curl/7.68.0,https://github.com,False
18ca9c1a-a5a0-4b8a-8fcb-ed72f91d55dd,2026-05-13T12:17:00.106000,192.168.1.176,US,GET,/login,200,40852,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
dd56704d-df5a-44f2-b1a4-cbd4e4d964db,2026-05-13T12:17:00.426000,10.0.0.154,GB,GET,/search,200,23493,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
2b3444b3-cf1d-4728-bc83-de73f6285753,2026-05-13T12:18:00.282000,192.168.2.86,FR,GET,/checkout,200,45725,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
08e3e02f-fcad-47fa-b9bd-3f254d43425d,2026-05-13T12:18:00.184000,192.168.2.105,FR,GET,/api/products,200,48395,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
f814eef5-d435-4a11-a030-fcc2bb36afbc,2026-05-13T12:18:00.809000,172.16.0.174,DE,DELETE,/api/users,200,22288,curl/7.68.0,https://google.com,False
c6457b26-9de3-4085-a7fb-2be0f2e3e635,2026-05-13T12:18:00.700000,10.0.0.118,GB,GET,/products,200,4788,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
ae47895d-023f-480b-9b6d-88e4caf92d71,2026-05-13T12:18:00.935000,10.0.0.159,GB,GET,/api/products,404,1929,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
f42c706d-a519-4a71-93d6-35de4c5ad254,2026-05-13T12:18:00.205000,172.16.0.28,DE,GET,/products,200,17913,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
77645d43-ba8a-4f30-8496-3ecb95ecf8aa,2026-05-13T12:18:00.806000,10.1.0.202,JP,GET,/search,200,3227,curl/7.68.0,https://github.com,False
195c1038-8e17-4c81-9086-d84bc8686571,2026-05-13T12:19:00.995000,172.16.0.148,DE,DELETE,/search,200,42358,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,-,False
5f59cf4c-5b28-4edd-91f7-6df913643740,2026-05-13T12:19:00.341000,192.168.1.222,US,GET,/search,200,1810,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
25e68014-3155-4eaf-95d8-c24dab63ed0d,2026-05-13T12:19:00.457000,10.1.0.31,JP,GET,/checkout,200,42163,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
f8be6491-bc13-4d2c-8be0-b708e6267fe9,2026-05-13T12:19:00.277000,192.168.1.8,US,POST,/home,200,3648,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
06a4aa6e-105b-4c18-98e2-a241b24104e9,2026-05-13T12:19:00.326000,192.168.1.52,US,DELETE,/cart,200,17143,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
ab446382-06c3-4dab-acb9-e95664eaba08,2026-05-13T12:20:00.180000,172.16.0.103,DE,POST,/api/orders,200,24894,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
0093a8ba-6b23-4864-aea1-ef92c2d54969,2026-05-13T12:20:00.620000,192.168.2.18,FR,GET,/api/orders,200,39902,curl/7.68.0,https://github.com,False
d02a081b-649f-4dc3-b5a3-7d8a030cf007,2026-05-13T12:20:00.882000,10.1.0.167,JP,GET,/api/products,200,18306,curl/7.68.0,https://google.com,False
7cb8c1f7-011c-4a5a-b410-6ad9b10db43a,2026-05-13T12:20:00.645000,172.16.0.249,DE,GET,/search,200,25709,curl/7.68.0,https://github.com,False
cd84174c-c5fa-4d62-8726-edc3a86bb2eb,2026-05-13T12:21:00.870000,10.0.0.46,GB,POST,/checkout?page=5,200,27435,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
ffd460c4-4fb9-4682-a8b4-9ac4fd12ef04,2026-05-13T12:21:00.162000,172.16.0.122,DE,DELETE,/cart,500,335,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
fa00795d-23d7-4c66-a47b-0ffe8db8cc42,2026-05-13T12:21:00.959000,10.0.0.242,GB,GET,/api/orders,200,31876,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
1b8e52e1-ebe1-4dcd-855e-47cff215a8fd,2026-05-13T12:21:00.261000,172.16.0.34,DE,GET,/login,200,3921,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
25fe66f8-d7a5-486d-829c-1cec91e1451b,2026-05-13T12:22:00.101000,192.168.3.21,CA,POST,/logout,200,27494,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
9e938be5-302d-4768-932b-5b07efce2fa0,2026-05-13T12:22:00.031000,10.1.0.182,JP,POST,/checkout,500,1024,curl/7.68.0,https://github.com,False
29682b87-df79-4eb3-b8e1-bed6604f9df2,2026-05-13T12:22:00.808000,192.168.1.244,US,GET,/products,200,47450,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
35729765-6cc9-4769-a907-b925d92ea657,2026-05-13T12:22:00.311000,192.168.3.91,CA,GET,/products?page=8&limit=50,404,999,curl/7.68.0,-,False
d6dd93ca-8c0d-45e2-be1f-b1d081163334,2026-05-13T12:22:00.007000,192.168.3.254,CA,GET,/api/products,200,27545,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
3ac99d9d-14c9-4b76-9acf-0dc0e0600d4f,2026-05-13T12:23:00.372000,192.168.2.116,FR,POST,/login,400,603,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
2ab29190-1785-4a37-bfe2-11994efd7c2c,2026-05-13T12:23:00.921000,172.16.0.200,DE,GET,/home,200,5629,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
b392e09d-3005-4469-8865-e8632ca59d77,2026-05-13T12:23:00.743000,192.168.1.7,US,GET,/api/orders,200,28738,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
c8e49421-aa2e-4faf-83f0-003a7b55b078,2026-05-13T12:23:00.624000,10.0.0.95,GB,GET,/cart,200,45638,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
ccd9b064-6b70-4aa5-803f-22161a082189,2026-05-13T12:23:00.920000,172.16.0.77,DE,GET,/login,200,46533,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
edf5e50d-4fc8-42d4-964a-8fc793af588e,2026-05-13T12:23:00.515000,192.168.3.195,CA,GET,/api/users,404,1751,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
90f3f3b8-369f-430d-b1aa-202681fa0fef,2026-05-13T12:24:00.639000,172.16.0.203,DE,POST,/home,302,5833,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
150a5808-b141-4340-a4af-03c6d2778fdb,2026-05-13T12:24:00.435000,192.168.3.141,CA,GET,/api/products?limit=50,200,29330,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
ddaa1d76-5c52-4d2e-9af1-6726bbe698bc,2026-05-13T12:24:00.175000,192.168.3.141,CA,GET,/login?limit=25,200,1252,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
88abaa29-6e28-49f3-ae7b-55b2e617a965,2026-05-13T12:24:00.432000,192.168.2.207,FR,GET,/cart,200,26847,curl/7.68.0,https://google.com,False
b31ebab9-02b6-4577-a37a-ff7ab863ca3c,2026-05-13T12:25:00.986000,192.168.2.241,FR,GET,/login,200,40511,curl/7.68.0,https://github.com,False
8e4aab45-fc93-4924-9e24-00fec4e7f0da,2026-05-13T12:25:00.102000,192.168.1.211,US,DELETE,/api/orders,200,20647,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
a5734394-beda-4450-8d2b-67bf8204edc0,2026-05-13T12:25:00.699000,192.168.1.52,US,GET,/cart,200,16524,curl/7.68.0,-,False
b48c8fd0-357e-49d8-8f33-1f9b76510522,2026-05-13T12:25:00.873000,10.1.0.171,JP,POST,/api/products,200,26128,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
5553a0bc-db7f-47b0-ab7a-48e734d1b0dc,2026-05-13T12:25:00.892000,10.1.0.174,JP,GET,/products,200,5971,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
95832c73-d17a-4fe5-9dbc-d12c3c0c54c8,2026-05-13T12:25:00.772000,192.168.3.23,CA,POST,/search?page=9&limit=50,200,2420,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
e27b6be8-ff72-49eb-a923-7990f53a78fa,2026-05-13T12:25:00.954000,172.16.0.53,DE,DELETE,/home,200,45451,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
0e3a50bf-c240-4359-9219-91c6ed191320,2026-05-13T12:26:00.819000,192.168.3.166,CA,GET,/checkout,200,10864,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
81d32a27-7621-4a5d-a043-ff5237d87501,2026-05-13T12:26:00.533000,192.168.2.238,FR,POST,/home,200,4889,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,-,False
3b7ceece-cb6c-48bb-b058-2da0797fe485,2026-05-13T12:26:00.114000,172.16.0.87,DE,GET,/api/orders,200,11993,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
702f68b3-f52a-4b38-a7c2-b5e4e9f7bd38,2026-05-13T12:26:00.244000,192.168.3.103,CA,GET,/api/orders,200,24292,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
80621280-3398-41b4-aecb-4c3e0ce2df4c,2026-05-13T12:26:00.645000,172.16.0.120,DE,GET,/api/users,201,2666,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
fc47f740-a0c1-49a2-9409-a4a0bbe2b0db,2026-05-13T12:26:00.899000,10.0.0.151,GB,POST,/checkout,200,17683,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
b14e6371-eb20-49b8-a6f5-823608180703,2026-05-13T12:27:00.624000,172.16.0.225,DE,GET,/products,200,19048,curl/7.68.0,https://github.com,False
785acabd-7d08-4220-bfb9-6d971b6b080a,2026-05-13T12:27:00.601000,192.168.1.54,US,GET,/api/products,200,36359,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
11e203a7-357f-4ce6-ba1d-f416b2dc03e5,2026-05-13T12:27:00.219000,192.168.2.11,FR,GET,/home,200,4886,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
5cad7abd-bba2-44c6-8bd0-8223494413ad,2026-05-13T12:27:00.758000,192.168.3.16,CA,PUT,/checkout,200,12372,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
815d71e7-8992-4535-885b-b7a007a87629,2026-05-13T12:27:00.280000,10.0.0.213,GB,GET,/checkout,200,4945,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
fb1a4843-a098-4c2e-83c2-97e29d46d444,2026-05-13T12:28:00.107000,192.168.2.54,FR,GET,/logout,200,34391,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
5c4479dc-c090-4bd4-b4fe-4ecda8855ee4,2026-05-13T12:28:00.075000,10.1.0.146,JP,GET,/api/products,200,16442,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
ff870fb6-cfd1-43e3-9aad-36e5d73173f6,2026-05-13T12:28:00.484000,10.1.0.65,JP,GET,/products,200,26816,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
cbf3b081-9d6b-47a9-9709-f26590fad29c,2026-05-13T12:28:00.672000,192.168.3.130,CA,POST,/checkout,200,31886,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
f8efc3eb-69da-43a5-a0c2-3e9997569fa4,2026-05-13T12:28:00.365000,192.168.3.190,CA,PUT,/login,200,33752,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
c9608ecd-e272-466e-818e-a58d25f25106,2026-05-13T12:28:00.050000,192.168.3.152,CA,GET,/api/orders,200,31955,curl/7.68.0,https://github.com,False
c8ba484b-2669-4d40-bb14-97d1a9e8905e,2026-05-13T12:28:00.484000,192.168.3.130,CA,DELETE,/api/users,200,36759,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
6af0a08a-b04a-4a94-a74e-e1dc7635ee32,2026-05-13T12:29:00.635000,192.168.1.41,US,GET,/checkout,200,7241,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
b9f1b33a-e8ac-4cbc-85e3-20b886dde7be,2026-05-13T12:29:00.676000,10.0.0.170,GB,DELETE,/products?limit=25,400,1176,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
ec1e27e5-d9bd-4655-8ddb-a0beeb93aade,2026-05-13T12:29:00.729000,192.168.3.233,CA,PUT,/home,404,1186,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
49660374-eaa9-4f1c-9e68-7473e5ff3571,2026-05-13T12:29:00.660000,172.16.0.149,DE,GET,/login,200,43044,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
c0135d5e-eb8a-4bd9-8617-b8d9fc0f9e8d,2026-05-13T12:30:00.381000,172.16.0.147,DE,GET,/products,200,13634,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
b2af0015-3a3d-4f2a-a1a6-18b490e9699f,2026-05-13T12:30:00.821000,10.1.0.244,JP,GET,/api/products,200,38614,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
b809c359-f797-4225-a2ef-cb5a4d76bae7,2026-05-13T12:30:00.997000,192.168.2.100,FR,GET,/cart?page=1,200,17362,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
a003fb02-edd6-4c42-9f67-ab4de68d997e,2026-05-13T12:30:00.524000,10.1.0.213,JP,GET,/search?page=9,200,30332,curl/7.68.0,https://github.com,False
cd07e83d-f9ab-47e9-8faf-5d46800807c4,2026-05-13T12:31:00.369000,192.168.2.245,FR,POST,/cart,200,34847,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,-,False
a31d26dc-0249-4092-a1e9-e0cab83927db,2026-05-13T12:31:00.352000,10.0.0.11,GB,GET,/logout,200,31351,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
a39aab09-1a40-4e9d-b464-5c030e55623f,2026-05-13T12:31:00.485000,10.0.0.102,GB,GET,/api/orders,200,27997,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
cb41c5d6-6d63-4017-960e-ace731609047,2026-05-13T12:31:00.705000,192.168.2.69,FR,POST,/logout,200,46564,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
5ddc2210-ba60-4e09-944e-93e46d08830b,2026-05-13T12:31:00.806000,10.0.0.232,GB,GET,/products,200,22243,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
555a74d2-bb6c-4c19-8bd1-dd20a5673d05,2026-05-13T12:32:00.176000,192.168.2.61,FR,GET,/api/orders,200,15077,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
ebe9465b-7b4d-459b-ae00-bad4d39387df,2026-05-13T12:32:00.596000,192.168.3.228,CA,GET,/login,302,13402,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
dfb10396-4b82-4b79-86c9-369224e8f9d8,2026-05-13T12:32:00.277000,10.0.0.185,GB,GET,/cart?page=5&limit=50,200,9000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
6e79a6a9-3ba2-4850-b56e-4d04dab1d630,2026-05-13T12:32:00.727000,10.1.0.254,JP,PUT,/checkout,200,3149,curl/7.68.0,-,False
f3195ba3-0ba3-44e6-aa7d-1cec5fef5d52,2026-05-13T12:33:00.633000,192.168.3.252,CA,POST,/api/products,200,18652,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
4fc411eb-7e09-4693-9785-c1072cdbff03,2026-05-13T12:33:00.727000,192.168.3.92,CA,GET,/login?page=7,200,10432,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
6f09c28e-64d4-441e-b05f-2676e833d5df,2026-05-13T12:33:00.144000,10.1.0.178,JP,POST,/logout,200,33099,curl/7.68.0,https://github.com,False
89f7c449-f5b9-4370-97c4-774ef61eaa08,2026-05-13T12:33:00.392000,10.1.0.77,JP,GET,/home,200,33404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
be714e70-5dde-4db2-a068-363ab823ee4c,2026-05-13T12:33:00.571000,172.16.0.130,DE,GET,/api/orders,200,38495,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
78c0834e-9141-4c49-8fa3-b432df6fd6bc,2026-05-13T12:33:00.962000,192.168.1.185,US,GET,/home,200,8589,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
baecc9a2-846b-4201-a2e5-b8f8d5c8712e,2026-05-13T12:34:00.091000,10.1.0.190,JP,GET,/logout,200,6416,curl/7.68.0,https://github.com,False
d1a403d8-958c-45dd-a29a-c5aed7a43666,2026-05-13T12:34:00.642000,10.0.0.91,GB,GET,/api/users,400,1937,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
68a8ae1d-c856-41d7-a7cc-7dca39f2b8aa,2026-05-13T12:34:00.713000,172.16.0.43,DE,GET,/api/orders,200,33253,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
7ffece47-fa28-49a3-82d6-05fcada35ddf,2026-05-13T12:34:00.515000,10.0.0.231,GB,POST,/logout,200,28538,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
